class,cap_shape,cap_color,odor,gill_spacing,gill_size,gill_color,stalk_color,spore_color
1,convex,brown,foul,close,narrow,buff,white,white
0,convex,red,none,close,broad,red,red,white
1,flat,buff,none,close,broad,green,white,green
0,flat,brown,none,close,broad,white,white,white
1,convex,red,fishy,close,narrow,buff,pink,white
0,flat,buff,none,close,broad,white,red,white
1,convex,gray,foul,close,broad,white,white,chocolate
1,flat,buff,none,close,broad,gray,white,green
1,convex,brown,spicy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,white,white
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,brown,foul,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,flat,gray,foul,close,broad,white,white,chocolate
0,convex,pink,none,close,broad,white,white,white
0,convex,purple,none,close,narrow,purple,white,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,gray,foul,close,broad,chocolate,white,chocolate
1,convex,brown,spicy,close,narrow,buff,pink,white
1,flat,gray,foul,close,broad,chocolate,white,chocolate
1,convex,buff,foul,close,broad,chocolate,white,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,bell,white,none,close,broad,green,white,green
0,knobbed,brown,none,close,broad,red,red,white
1,convex,red,fishy,close,narrow,buff,white,white
1,flat,yellow,foul,close,broad,pink,brown,chocolate
0,convex,buff,none,close,broad,white,white,white
1,convex,buff,foul,close,broad,pink,white,chocolate
1,flat,gray,foul,close,broad,white,white,chocolate
1,flat,buff,foul,close,broad,pink,white,chocolate
1,flat,yellow,foul,close,broad,pink,buff,chocolate
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,white,foul,close,broad,chocolate,white,chocolate
0,knobbed,brown,none,close,broad,red,white,white
0,convex,red,none,close,broad,white,red,white
0,convex,white,none,close,narrow,pink,white,chocolate
1,flat,buff,foul,close,broad,pink,white,chocolate
1,flat,gray,foul,close,broad,chocolate,white,chocolate
0,flat,red,none,close,broad,red,white,white
1,flat,yellow,foul,close,broad,pink,pink,chocolate
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,white,none,close,broad,gray,white,green
1,flat,gray,foul,close,broad,pink,brown,chocolate
0,convex,brown,none,crowded,narrow,white,brown,white
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,convex,white,foul,close,broad,pink,white,chocolate
0,convex,buff,none,close,broad,white,red,white
0,convex,pink,none,close,broad,white,red,white
1,convex,gray,foul,close,broad,white,white,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,convex,white,foul,close,broad,chocolate,white,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,white,foul,close,broad,pink,white,chocolate
0,knobbed,brown,none,close,broad,white,red,white
0,convex,pink,none,close,broad,red,white,white
1,flat,yellow,foul,close,broad,gray,buff,chocolate
0,flat,buff,none,close,broad,red,white,white
0,convex,red,none,close,broad,white,white,white
1,convex,gray,foul,close,broad,pink,white,chocolate
1,flat,buff,foul,close,broad,white,white,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,buff,foul,close,broad,chocolate,white,chocolate
1,flat,white,foul,close,broad,chocolate,white,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,bell,pink,none,close,broad,gray,white,green
1,convex,brown,foul,close,narrow,buff,white,white
1,bell,white,none,close,broad,white,white,green
0,convex,brown,none,close,broad,white,white,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,buff,foul,close,broad,white,white,chocolate
1,bell,yellow,none,close,narrow,white,brown,white
1,convex,gray,foul,close,broad,white,white,chocolate
0,flat,pink,none,close,broad,red,white,white
0,knobbed,pink,none,close,broad,red,red,white
0,flat,brown,none,close,broad,white,red,white
1,bell,pink,none,close,broad,gray,white,green
1,convex,gray,foul,close,broad,white,white,chocolate
1,convex,gray,foul,close,broad,pink,white,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,buff,none,close,broad,white,white,green
1,convex,buff,foul,close,broad,chocolate,white,chocolate
1,bell,buff,none,close,broad,green,white,green
0,flat,white,none,close,narrow,pink,white,chocolate
0,convex,brown,none,crowded,narrow,white,brown,white
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,flat,buff,foul,close,broad,chocolate,white,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
0,knobbed,red,none,close,broad,red,red,white
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,bell,brown,none,close,narrow,white,brown,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
1,convex,gray,foul,close,broad,pink,white,chocolate
1,convex,brown,foul,close,narrow,buff,pink,white
0,convex,brown,none,close,broad,white,white,white
0,flat,brown,none,crowded,narrow,white,brown,white
1,flat,buff,none,close,broad,gray,white,green
1,knobbed,brown,none,close,narrow,white,yellow,white
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,convex,gray,foul,close,broad,pink,white,chocolate
0,convex,green,none,close,narrow,purple,white,chocolate
1,convex,brown,fishy,close,narrow,buff,pink,white
1,flat,pink,none,close,broad,gray,white,green
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,buff,foul,close,broad,white,white,chocolate
1,convex,buff,foul,close,broad,white,white,chocolate
0,knobbed,red,none,close,broad,red,white,white
1,flat,buff,foul,close,broad,white,white,chocolate
0,convex,brown,none,crowded,narrow,white,brown,white
1,flat,yellow,foul,close,broad,pink,brown,chocolate
0,flat,white,none,close,narrow,white,white,chocolate
1,flat,white,foul,close,broad,white,white,chocolate
1,flat,pink,none,close,broad,green,white,green
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,white,chocolate
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,yellow,foul,close,broad,gray,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,white,chocolate
1,flat,white,foul,close,broad,chocolate,white,chocolate
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,convex,brown,foul,close,narrow,buff,pink,white
1,bell,buff,none,close,broad,gray,white,green
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,red,fishy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,white,white
0,knobbed,buff,none,close,broad,red,white,white
0,convex,white,none,close,narrow,pink,white,chocolate
1,flat,buff,foul,close,broad,pink,white,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,knobbed,brown,fishy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,knobbed,brown,fishy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,knobbed,red,fishy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,white,white
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
0,bell,brown,none,close,broad,yellow,orange,brown
1,flat,brown,fishy,close,narrow,buff,pink,white
0,convex,brown,none,close,broad,orange,orange,brown
1,flat,red,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,knobbed,red,spicy,close,narrow,buff,pink,white
1,knobbed,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,white,white
0,convex,white,none,crowded,broad,white,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,knobbed,brown,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,knobbed,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,knobbed,red,spicy,close,narrow,buff,white,white
0,convex,cinnamon,none,close,broad,white,white,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,knobbed,red,foul,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
0,bell,white,none,crowded,broad,gray,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,pink,white
0,knobbed,white,none,crowded,broad,gray,white,white
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,knobbed,brown,fishy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,pink,white
1,knobbed,brown,foul,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,pink,white
1,knobbed,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,knobbed,red,foul,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,knobbed,brown,spicy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
0,bell,gray,none,crowded,broad,white,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
0,knobbed,white,none,crowded,broad,gray,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
0,bell,gray,none,crowded,broad,pink,white,white
1,knobbed,red,spicy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,white,white
1,knobbed,red,foul,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,pink,white
0,knobbed,white,none,crowded,broad,gray,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,brown,fishy,close,narrow,buff,pink,white
1,knobbed,red,foul,close,narrow,buff,white,white
1,knobbed,brown,spicy,close,narrow,buff,white,white
1,knobbed,red,foul,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,knobbed,brown,fishy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,knobbed,brown,spicy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,white,white
1,knobbed,red,fishy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
0,knobbed,gray,none,crowded,broad,gray,white,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,knobbed,brown,fishy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,white,white
0,bell,white,none,crowded,broad,pink,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,knobbed,brown,fishy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,knobbed,brown,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,white,white
1,knobbed,red,spicy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,knobbed,brown,fishy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,convex,red,fishy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
1,knobbed,brown,fishy,close,narrow,buff,white,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,knobbed,red,foul,close,narrow,buff,pink,white
0,convex,gray,none,crowded,broad,white,white,white
1,flat,red,foul,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,convex,brown,fishy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,convex,brown,foul,close,narrow,buff,white,white
0,knobbed,white,none,crowded,broad,pink,white,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,white,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
0,bell,brown,none,close,broad,orange,orange,orange
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,pink,white
1,knobbed,brown,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,convex,red,spicy,close,narrow,buff,white,white
1,knobbed,brown,fishy,close,narrow,buff,white,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,white,white
0,convex,white,none,crowded,broad,gray,white,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,brown,foul,close,narrow,buff,pink,white
1,convex,red,fishy,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,convex,brown,spicy,close,narrow,buff,pink,white
1,convex,red,foul,close,narrow,buff,white,white
0,knobbed,gray,none,crowded,broad,gray,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,white,white
0,bell,white,none,crowded,broad,white,white,white
1,flat,brown,fishy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,convex,red,foul,close,narrow,buff,pink,white
1,flat,brown,spicy,close,narrow,buff,white,white
1,convex,brown,foul,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,pink,white
1,flat,red,spicy,close,narrow,buff,white,white
1,convex,red,musty,close,broad,white,cinnamon,white
1,flat,brown,fishy,close,narrow,buff,pink,white
1,flat,red,fishy,close,narrow,buff,white,white
1,convex,red,spicy,close,narrow,buff,white,white
1,flat,red,fishy,close,narrow,buff,white,white
1,flat,red,foul,close,narrow,buff,white,white
1,flat,red,spicy,close,narrow,buff,white,white
